globalSpinIndex,baseSpinIndex,state,outcomeId,type,winAmount,triggeredFeatureId,patternSource,winConditionType,generatedWinLine,anchorsCount,visualRequestedType,visualAppliedType,visualApplied,visualPaylinesChosen,visualAttemptsUsed,visualGuardFailReason,visualSeed,teaseEligible,teaseChanceUsed,teaseRoll,teaseBlockedBy,visualGuardFailDetail,visualAttemptReasons,expectedWinAmount,evaluatedWinAmount,evaluationMatch,evaluatedEventCount,evaluatedRuleTypes,eventsJson
1848,1668,BASE,LOSS,LOSS,0,,NONE,,,0,NONE,NONE,false,,1,,1081331750,false,0,,NOT_ELIGIBLE,,SUCCESS,0,0,true,0,,
1849,1669,BASE,LOSS,LOSS,0,,NONE,,,0,NONE,NONE,false,,1,,1014324997,false,0,,NOT_ELIGIBLE,,SUCCESS,0,0,true,0,,
1850,1670,BASE,LOSS,LOSS,0,,NONE,,,0,NONE,NONE,false,,3,,459823569,false,0,,NOT_ELIGIBLE,,ACCIDENTAL_WIN_PAYLINE_0;ACCIDENTAL_WIN_PAYLINE_3;SUCCESS,0,0,true,0,,
1851,1671,BASE,LOSS,LOSS,0,,NONE,,,0,NONE,NONE,false,,2,,526830322,false,0,,NOT_ELIGIBLE,,ACCIDENTAL_WIN_PAYLINE_1;SUCCESS,0,0,true,0,,
1852,1672,BASE,LOSS,LOSS,0,,NONE,,,0,NONE,NONE,false,,2,,593837075,false,0,,NOT_ELIGIBLE,,ACCIDENTAL_WIN_PAYLINE_3;SUCCESS,0,0,true,0,,
1853,1673,BASE,NEAR_MISS_2,LOSS,0,,NONE,,,0,NEAR_MISS,NEAR_MISS,true,0,1,,1215435827,false,0,,NOT_ELIGIBLE,,SUCCESS,0,0,true,0,,
1854,1674,BASE,SMALL_WIN,WIN,2,,GENERATED,LINE,3,3,NONE,NONE,false,,1,,1111625842,true,0.08,0.529193232068792,CHANCE_MISS,,SUCCESS,2,2,true,1,LINE,"[{""eventId"":""LINE_3_L1_3"",""ruleType"":""LINE"",""winAmount"":2,""paidSymbolId"":""L1"",""displaySymbolId"":""L1"",""positions"":[[0,0],[1,1],[2,2]],""matchCount"":3,""paylineIndex"":3,""metadata"":{}}]"
1855,1675,BASE,LOSS,LOSS,0,,NONE,,,0,NONE,NONE,false,,1,,794857334,false,0,,NOT_ELIGIBLE,,SUCCESS,0,0,true,0,,
1856,1676,BASE,LOSS,LOSS,0,,NONE,,,0,NONE,NONE,false,,1,,861864087,false,0,,NOT_ELIGIBLE,,SUCCESS,0,0,true,0,,
1857,1677,BASE,LOSS,LOSS,0,,NONE,,,0,NONE,NONE,false,,1,,928870840,false,0,,NOT_ELIGIBLE,,SUCCESS,0,0,true,0,,
1858,1678,BASE,NEAR_MISS_2,LOSS,0,,NONE,,,0,NEAR_MISS,NEAR_MISS,true,4,2,,1325531784,false,0,,NOT_ELIGIBLE,,ACCIDENTAL_WIN_PAYLINE_3;SUCCESS,0,0,true,0,,
1859,1679,BASE,LOSS,LOSS,0,,NONE,,,0,NONE,NONE,false,,1,,1062884346,false,0,,NOT_ELIGIBLE,,SUCCESS,0,0,true,0,,
1860,1680,BASE,SMALL_WIN,WIN,2,,GENERATED,LINE,2,3,NONE,NONE,false,,3,,1649464819,true,0.08,0.33013359969481826,CHANCE_MISS,,ACCIDENTAL_WIN_PAYLINE_1;ACCIDENTAL_WIN_PAYLINE_0;SUCCESS,2,2,true,1,LINE,"[{""eventId"":""LINE_2_L1_3"",""ruleType"":""LINE"",""winAmount"":2,""paidSymbolId"":""L1"",""displaySymbolId"":""L1"",""positions"":[[2,0],[2,1],[2,2]],""matchCount"":3,""paylineIndex"":2,""metadata"":{}}]"
1861,1681,BASE,LOSS,LOSS,0,,NONE,,,0,NONE,NONE,false,,1,,1690927631,false,0,,NOT_ELIGIBLE,,SUCCESS,0,0,true,0,,
1862,1682,BASE,LOSS,LOSS,0,,NONE,,,0,NONE,NONE,false,,1,,1623920878,false,0,,NOT_ELIGIBLE,,SUCCESS,0,0,true,0,,
1863,1683,BASE,LOSS,LOSS,0,,NONE,,,0,NONE,NONE,false,,4,,1556914125,false,0,,NOT_ELIGIBLE,,ACCIDENTAL_WIN_PAYLINE_1;ACCIDENTAL_WIN_PAYLINE_3;ACCIDENTAL_WIN_PAYLINE_1;SUCCESS,0,0,true,0,,
1864,1684,BASE,LOSS,LOSS,0,,NONE,,,0,NONE,NONE,false,,2,,1489907372,false,0,,NOT_ELIGIBLE,,ACCIDENTAL_WIN_PAYLINE_3;SUCCESS,0,0,true,0,,
1865,1685,BASE,SMALL_WIN,WIN,2,,GENERATED,LINE,4,3,NONE,NONE,false,,1,,1816043666,true,0.08,0.36659662635065615,CHANCE_MISS,,SUCCESS,2,2,true,1,LINE,"[{""eventId"":""LINE_4_L1_3"",""ruleType"":""LINE"",""winAmount"":2,""paidSymbolId"":""L1"",""displaySymbolId"":""L1"",""positions"":[[2,0],[1,1],[0,2]],""matchCount"":3,""paylineIndex"":4,""metadata"":{}}]"
1866,1686,BASE,LOSS,LOSS,0,,NONE,,,0,NONE,NONE,false,,1,,1355893866,false,0,,NOT_ELIGIBLE,,SUCCESS,0,0,true,0,,
1867,1687,BASE,LOSS,LOSS,0,,NONE,,,0,NONE,NONE,false,,1,,1288887113,false,0,,NOT_ELIGIBLE,,SUCCESS,0,0,true,0,,
1868,1688,BASE,LOSS,LOSS,0,,NONE,,,0,NONE,NONE,false,,1,,1221880360,false,0,,NOT_ELIGIBLE,,SUCCESS,0,0,true,0,,
1869,1689,BASE,LOSS,LOSS,0,,NONE,,,0,NONE,NONE,false,,3,,1154873607,false,0,,NOT_ELIGIBLE,,ACCIDENTAL_WIN_PAYLINE_0;ACCIDENTAL_WIN_PAYLINE_1;SUCCESS,0,0,true,0,,
1870,1690,BASE,LOSS,LOSS,0,,NONE,,,0,NONE,NONE,false,,2,,319274959,false,0,,NOT_ELIGIBLE,,ACCIDENTAL_WIN_PAYLINE_1;SUCCESS,0,0,true,0,,
1871,1691,BASE,LOSS,LOSS,0,,NONE,,,0,NONE,NONE,false,,6,,386281712,false,0,,NOT_ELIGIBLE,,ACCIDENTAL_WIN_PAYLINE_1;ACCIDENTAL_WIN_PAYLINE_2;ACCIDENTAL_WIN_PAYLINE_1;ACCIDENTAL_WIN_PAYLINE_3;ACCIDENTAL_WIN_PAYLINE_1;SUCCESS,0,0,true,0,,
1872,1692,BASE,LOSS,LOSS,0,,NONE,,,0,NONE,NONE,false,,1,,453288465,false,0,,NOT_ELIGIBLE,,SUCCESS,0,0,true,0,,
1873,1693,BASE,LOSS,LOSS,0,,NONE,,,0,NONE,NONE,false,,1,,520295218,false,0,,NOT_ELIGIBLE,,SUCCESS,0,0,true,0,,
1874,1694,BASE,SMALL_WIN,WIN,2,,GENERATED,LINE,1,3,NONE,NONE,false,,1,,1134258096,true,0.08,0.7141623084899038,CHANCE_MISS,,SUCCESS,2,2,true,1,LINE,"[{""eventId"":""LINE_1_L1_3"",""ruleType"":""LINE"",""winAmount"":2,""paidSymbolId"":""L1"",""displaySymbolId"":""L1"",""positions"":[[1,0],[1,1],[1,2]],""matchCount"":3,""paylineIndex"":1,""metadata"":{}}]"
1875,1695,BASE,LOSS,LOSS,0,,NONE,,,0,NONE,NONE,false,,1,,654308724,false,0,,NOT_ELIGIBLE,,SUCCESS,0,0,true,0,,
1876,1696,BASE,LOSS,LOSS,0,,NONE,,,0,NONE,NONE,false,,4,,721315477,false,0,,NOT_ELIGIBLE,,ACCIDENTAL_WIN_PAYLINE_2;ACCIDENTAL_WIN_PAYLINE_1;ACCIDENTAL_WIN_PAYLINE_2;SUCCESS,0,0,true,0,,
1877,1697,BASE,LOSS,LOSS,0,,NONE,,,0,NONE,NONE,false,,1,,788322230,false,0,,NOT_ELIGIBLE,,SUCCESS,0,0,true,0,,
1878,1698,BASE,SMALL_WIN,WIN,2,,GENERATED,LINE,4,3,NONE,NONE,false,,10,,388302412,true,0.08,0.7782982129137963,CHANCE_MISS,,ANTI_EXTEND_VIOLATION;ANTI_EXTEND_VIOLATION;ANTI_EXTEND_VIOLATION;ANTI_EXTEND_VIOLATION;ANTI_EXTEND_VIOLATION;ANTI_EXTEND_VIOLATION;ANTI_EXTEND_VIOLATION;ANTI_EXTEND_VIOLATION;ANTI_EXTEND_VIOLATION;ANTI_EXTEND_VIOLATION;MAX_RETRIES,2,2,true,1,LINE,"[{""eventId"":""LINE_4_L1_4"",""ruleType"":""LINE"",""winAmount"":2,""paidSymbolId"":""L1"",""displaySymbolId"":""L1"",""positions"":[[2,0],[1,1],[0,2],[1,3]],""matchCount"":4,""paylineIndex"":4,""metadata"":{}}]"
1879,1699,BASE,LOSS,LOSS,0,,NONE,,,0,NONE,NONE,false,,2,,922335736,false,0,,NOT_ELIGIBLE,,ACCIDENTAL_WIN_PAYLINE_2;SUCCESS,0,0,true,0,,
1880,1700,BASE,LOSS,LOSS,0,,NONE,,,0,NONE,NONE,false,,2,,1898482994,false,0,,NOT_ELIGIBLE,,ACCIDENTAL_WIN_PAYLINE_2;SUCCESS,0,0,true,0,,
1881,1701,BASE,SMALL_WIN,WIN,2,,GENERATED,LINE,3,3,NONE,NONE,false,,1,,933730868,true,0.08,0.9002456672023982,CHANCE_MISS,,SUCCESS,2,2,true,1,LINE,"[{""eventId"":""LINE_3_L1_3"",""ruleType"":""LINE"",""winAmount"":2,""paidSymbolId"":""L1"",""displaySymbolId"":""L1"",""positions"":[[0,0],[1,1],[2,2]],""matchCount"":3,""paylineIndex"":3,""metadata"":{}}]"
1882,1702,BASE,LOSS,LOSS,0,,NONE,,,0,NONE,NONE,false,,2,,1764469488,false,0,,NOT_ELIGIBLE,,ACCIDENTAL_WIN_PAYLINE_2;SUCCESS,0,0,true,0,,
1883,1703,BASE,NEAR_MISS_1,LOSS,0,,NONE,,,0,NEAR_MISS,NEAR_MISS,true,0|2,2,,324563471,false,0,,NOT_ELIGIBLE,,ACCIDENTAL_WIN_PAYLINE_1;SUCCESS,0,0,true,0,,
1884,1704,BASE,LOSS,LOSS,0,,NONE,,,0,NONE,NONE,false,,3,,1630455982,false,0,,NOT_ELIGIBLE,,ACCIDENTAL_WIN_PAYLINE_0;ACCIDENTAL_WIN_PAYLINE_3;SUCCESS,0,0,true,0,,
1885,1705,BASE,LOSS,LOSS,0,,NONE,,,0,NONE,NONE,false,,3,,1563449229,false,0,,NOT_ELIGIBLE,,ACCIDENTAL_WIN_PAYLINE_0;ACCIDENTAL_WIN_PAYLINE_4;SUCCESS,0,0,true,0,,
1886,1706,BASE,SMALL_WIN,WIN,2,,GENERATED,LINE,0,3,NONE,NONE,false,,1,,1763189679,true,0.08,0.6756513868458569,CHANCE_MISS,,SUCCESS,2,2,true,1,LINE,"[{""eventId"":""LINE_0_L1_3"",""ruleType"":""LINE"",""winAmount"":2,""paidSymbolId"":""L1"",""displaySymbolId"":""L1"",""positions"":[[0,0],[0,1],[0,2]],""matchCount"":3,""paylineIndex"":0,""metadata"":{}}]"
1887,1707,BASE,LOSS,LOSS,0,,NONE,,,0,NONE,NONE,false,,4,,1429435723,false,0,,NOT_ELIGIBLE,,ACCIDENTAL_WIN_PAYLINE_2;ACCIDENTAL_WIN_PAYLINE_1;ACCIDENTAL_WIN_PAYLINE_2;SUCCESS,0,0,true,0,,
1888,1708,BASE,SMALL_WIN,WIN,2,,GENERATED,LINE,3,3,NONE,NONE,false,,2,,376986285,true,0.08,0.1858136747032404,CHANCE_MISS,,ACCIDENTAL_WIN_PAYLINE_0;SUCCESS,2,2,true,1,LINE,"[{""eventId"":""LINE_3_L1_3"",""ruleType"":""LINE"",""winAmount"":2,""paidSymbolId"":""L1"",""displaySymbolId"":""L1"",""positions"":[[0,0],[1,1],[2,2]],""matchCount"":3,""paylineIndex"":3,""metadata"":{}}]"
1889,1709,BASE,LOSS,LOSS,0,,NONE,,,0,NONE,NONE,false,,2,,1295422217,false,0,,NOT_ELIGIBLE,,ACCIDENTAL_WIN_PAYLINE_3;SUCCESS,0,0,true,0,,
1890,1710,BASE,LOSS,LOSS,0,,NONE,,,0,NONE,NONE,false,,1,,178726349,false,0,,NOT_ELIGIBLE,,SUCCESS,0,0,true,0,,
1891,1711,BASE,LOSS,LOSS,0,,NONE,,,0,NONE,NONE,false,,8,,245733102,false,0,,NOT_ELIGIBLE,,ACCIDENTAL_WIN_PAYLINE_3;ACCIDENTAL_WIN_PAYLINE_1;ACCIDENTAL_WIN_PAYLINE_0;ACCIDENTAL_WIN_PAYLINE_1;ACCIDENTAL_WIN_PAYLINE_2;ACCIDENTAL_WIN_PAYLINE_0;ACCIDENTAL_WIN_PAYLINE_2;SUCCESS,0,0,true,0,,
1892,1712,BASE,LOSS,LOSS,0,,NONE,,,0,NONE,NONE,false,,1,,312739855,false,0,,NOT_ELIGIBLE,,SUCCESS,0,0,true,0,,
1893,1713,BASE,LOSS,LOSS,0,,NONE,,,0,NONE,NONE,false,,1,,379746608,false,0,,NOT_ELIGIBLE,,SUCCESS,0,0,true,0,,
1894,1714,BASE,NEAR_MISS_1,LOSS,0,,NONE,,,0,NEAR_MISS,NEAR_MISS,true,0,1,,1334740433,false,0,,NOT_ELIGIBLE,,SUCCESS,0,0,true,0,,
1895,1715,BASE,MEDIUM_WIN,WIN,5,,GENERATED,LINE,1,3,NONE,NONE,false,,1,,1965448291,false,0,,NOT_ELIGIBLE,,SUCCESS,5,5,true,1,LINE,"[{""eventId"":""LINE_1_H1_3"",""ruleType"":""LINE"",""winAmount"":5,""paidSymbolId"":""H1"",""displaySymbolId"":""H1"",""positions"":[[1,0],[1,1],[1,2]],""matchCount"":3,""paylineIndex"":1,""metadata"":{}}]"
1896,1716,BASE,NEAR_MISS_1,LOSS,0,,NONE,,,0,NEAR_MISS,NEAR_MISS,true,4,2,,633140559,false,0,,NOT_ELIGIBLE,,ACCIDENTAL_WIN_PAYLINE_0;SUCCESS,0,0,true,0,,
1897,1717,BASE,LOSS,LOSS,0,,NONE,,,0,NONE,NONE,false,,1,,647773620,false,0,,NOT_ELIGIBLE,,SUCCESS,0,0,true,0,,
1898,1718,BASE,LOSS,LOSS,0,,NONE,,,0,NONE,NONE,false,,1,,714780373,false,0,,NOT_ELIGIBLE,,SUCCESS,0,0,true,0,,
1899,1719,BASE,LOSS,LOSS,0,,NONE,,,0,NONE,NONE,false,,2,,781787126,false,0,,NOT_ELIGIBLE,,ACCIDENTAL_WIN_PAYLINE_3;SUCCESS,0,0,true,0,,
1900,1720,BASE,NEAR_MISS_1,LOSS,0,,NONE,,,0,NEAR_MISS,NEAR_MISS,true,3,3,,284415573,false,0,,NOT_ELIGIBLE,,ACCIDENTAL_WIN_PAYLINE_2;ACCIDENTAL_WIN_PAYLINE_0;SUCCESS,0,0,true,0,,
1901,1721,BASE,LOSS,LOSS,0,,NONE,,,0,NONE,NONE,false,,1,,1300301608,false,0,,NOT_ELIGIBLE,,SUCCESS,0,0,true,0,,
1902,1722,BASE,NEAR_MISS_1,LOSS,0,,NONE,,,0,NEAR_MISS,NEAR_MISS,true,4|0,1,,986015447,false,0,,NOT_ELIGIBLE,,SUCCESS,0,0,true,0,,
1903,1723,BASE,SMALL_WIN,WIN,2,,GENERATED,LINE,2,3,NONE,NONE,false,,1,,712743447,true,0.08,0.6888723694719374,CHANCE_MISS,,SUCCESS,2,2,true,1,LINE,"[{""eventId"":""LINE_2_L1_3"",""ruleType"":""LINE"",""winAmount"":2,""paidSymbolId"":""L1"",""displaySymbolId"":""L1"",""positions"":[[2,0],[2,1],[2,2]],""matchCount"":3,""paylineIndex"":2,""metadata"":{}}]"
1904,1724,BASE,LOSS,LOSS,0,,NONE,,,0,NONE,NONE,false,,2,,1099281349,false,0,,NOT_ELIGIBLE,,ACCIDENTAL_WIN_PAYLINE_0;SUCCESS,0,0,true,0,,
1905,1725,BASE,LOSS,LOSS,0,,NONE,,,0,NONE,NONE,false,,2,,1032274596,false,0,,NOT_ELIGIBLE,,ACCIDENTAL_WIN_PAYLINE_0;SUCCESS,0,0,true,0,,
1906,1726,BASE,LOSS,LOSS,0,,NONE,,,0,NONE,NONE,false,,3,,965267843,false,0,,NOT_ELIGIBLE,,ACCIDENTAL_WIN_PAYLINE_3;ACCIDENTAL_WIN_PAYLINE_3;SUCCESS,0,0,true,0,,
1907,1727,BASE,LOSS,LOSS,0,,NONE,,,0,NONE,NONE,false,,2,,898261090,false,0,,NOT_ELIGIBLE,,ACCIDENTAL_WIN_PAYLINE_2;SUCCESS,0,0,true,0,,
1908,1728,BASE,NEAR_MISS_1,LOSS,0,,NONE,,,0,NEAR_MISS,NEAR_MISS,true,0,1,,1204152227,false,0,,NOT_ELIGIBLE,,SUCCESS,0,0,true,0,,
1909,1729,BASE,LOSS,LOSS,0,,NONE,,,0,NONE,NONE,false,,3,,764247584,false,0,,NOT_ELIGIBLE,,ACCIDENTAL_WIN_PAYLINE_2;ACCIDENTAL_WIN_PAYLINE_1;SUCCESS,0,0,true,0,,
1910,1730,BASE,MEDIUM_WIN,WIN,5,,GENERATED,LINE,0,3,NONE,NONE,false,,2,,1751402329,false,0,,NOT_ELIGIBLE,,ACCIDENTAL_WIN_PAYLINE_1;SUCCESS,5,5,true,1,LINE,"[{""eventId"":""LINE_0_H1_3"",""ruleType"":""LINE"",""winAmount"":5,""paidSymbolId"":""H1"",""displaySymbolId"":""H1"",""positions"":[[0,0],[0,1],[0,2]],""matchCount"":3,""paylineIndex"":0,""metadata"":{}}]"
1911,1731,BASE,LOSS,LOSS,0,,NONE,,,0,NONE,NONE,false,,1,,776907735,false,0,,NOT_ELIGIBLE,,SUCCESS,0,0,true,0,,
1912,1732,BASE,LOSS,LOSS,0,,NONE,,,0,NONE,NONE,false,,1,,843914488,false,0,,NOT_ELIGIBLE,,SUCCESS,0,0,true,0,,
1913,1733,BASE,LOSS,LOSS,0,,NONE,,,0,NONE,NONE,false,,2,,910921241,false,0,,NOT_ELIGIBLE,,ACCIDENTAL_WIN_PAYLINE_0;SUCCESS,0,0,true,0,,
1914,1734,BASE,LOSS,LOSS,0,,NONE,,,0,NONE,NONE,false,,2,,977927994,false,0,,NOT_ELIGIBLE,,ACCIDENTAL_WIN_PAYLINE_1;SUCCESS,0,0,true,0,,
1915,1735,BASE,NEAR_MISS_2,LOSS,0,,NONE,,,0,NEAR_MISS,NEAR_MISS,true,2,1,,816160454,false,0,,NOT_ELIGIBLE,,SUCCESS,0,0,true,0,,
1916,1736,BASE,LOSS,LOSS,0,,NONE,,,0,NONE,NONE,false,,2,,1111941500,false,0,,NOT_ELIGIBLE,,ACCIDENTAL_WIN_PAYLINE_3;SUCCESS,0,0,true,0,,
1917,1737,BASE,NEAR_MISS_2,LOSS,0,,NONE,,,0,NEAR_MISS,NEAR_MISS,true,1,1,,114560580,false,0,,NOT_ELIGIBLE,,SUCCESS,0,0,true,0,,
1918,1738,BASE,LOSS,LOSS,0,,NONE,,,0,NONE,NONE,false,,2,,1245955006,false,0,,NOT_ELIGIBLE,,ACCIDENTAL_WIN_PAYLINE_0;SUCCESS,0,0,true,0,,
1919,1739,BASE,LOSS,LOSS,0,,NONE,,,0,NONE,NONE,false,,1,,1312961759,false,0,,NOT_ELIGIBLE,,SUCCESS,0,0,true,0,,
1920,1740,BASE,NEAR_MISS_2,LOSS,0,,NONE,,,0,NEAR_MISS,NEAR_MISS,true,3|1,3,,285296684,false,0,,NOT_ELIGIBLE,,ACCIDENTAL_WIN_PAYLINE_3;ACCIDENTAL_WIN_PAYLINE_2;SUCCESS,0,0,true,0,,
1921,1741,BASE,LOSS,LOSS,0,,NONE,,,0,NONE,NONE,false,,3,,1440850218,false,0,,NOT_ELIGIBLE,,ACCIDENTAL_WIN_PAYLINE_1;ACCIDENTAL_WIN_PAYLINE_1;SUCCESS,0,0,true,0,,
1922,1742,BASE,LOSS,LOSS,0,,NONE,,,0,NONE,NONE,false,,2,,1373843465,false,0,,NOT_ELIGIBLE,,ACCIDENTAL_WIN_PAYLINE_0;SUCCESS,0,0,true,0,,
1923,1743,BASE,NEAR_MISS_1,LOSS,0,,NONE,,,0,NEAR_MISS,NEAR_MISS,true,2,1,,1611574998,false,0,,NOT_ELIGIBLE,,SUCCESS,0,0,true,0,,
1924,1744,BASE,NEAR_MISS_2,LOSS,0,,NONE,,,0,NEAR_MISS,NEAR_MISS,true,1,3,,1117903064,false,0,,NOT_ELIGIBLE,,ACCIDENTAL_WIN_PAYLINE_0;ACCIDENTAL_WIN_PAYLINE_3;SUCCESS,0,0,true,0,,
1925,1745,BASE,SMALL_WIN,WIN,2,,GENERATED,LINE,3,3,NONE,NONE,false,,1,,2121579095,true,0.08,0.36367915803566575,CHANCE_MISS,,SUCCESS,2,2,true,1,LINE,"[{""eventId"":""LINE_3_L1_3"",""ruleType"":""LINE"",""winAmount"":2,""paidSymbolId"":""L1"",""displaySymbolId"":""L1"",""positions"":[[0,0],[1,1],[2,2]],""matchCount"":3,""paylineIndex"":3,""metadata"":{}}]"
1926,1746,BASE,LOSS,LOSS,0,,NONE,,,0,NONE,NONE,false,,1,,1105816453,false,0,,NOT_ELIGIBLE,,SUCCESS,0,0,true,0,,
1927,1747,BASE,NEAR_MISS_2,LOSS,0,,NONE,,,0,NEAR_MISS,NEAR_MISS,true,4,2,,2124664421,false,0,,NOT_ELIGIBLE,,ACCIDENTAL_WIN_PAYLINE_0;SUCCESS,0,0,true,0,,
1928,1748,BASE,LOSS,LOSS,0,,NONE,,,0,NONE,NONE,false,,2,,971802947,false,0,,NOT_ELIGIBLE,,ACCIDENTAL_WIN_PAYLINE_0;SUCCESS,0,0,true,0,,
1929,1749,BASE,LOSS,LOSS,0,,NONE,,,0,NONE,NONE,false,,1,,904796194,false,0,,NOT_ELIGIBLE,,SUCCESS,0,0,true,0,,
1930,1750,BASE,NEAR_MISS_2,LOSS,0,,NONE,,,0,NEAR_MISS,NEAR_MISS,true,0,7,,1999566771,false,0,,NOT_ELIGIBLE,,ACCIDENTAL_WIN_PAYLINE_3;ACCIDENTAL_WIN_PAYLINE_0;ACCIDENTAL_WIN_PAYLINE_4;ACCIDENTAL_WIN_PAYLINE_2;ACCIDENTAL_WIN_PAYLINE_4;ACCIDENTAL_WIN_PAYLINE_3;SUCCESS,0,0,true,0,,
1931,1751,BASE,LOSS,LOSS,0,,NONE,,,0,NONE,NONE,false,,2,,636359125,false,0,,NOT_ELIGIBLE,,ACCIDENTAL_WIN_PAYLINE_0;SUCCESS,0,0,true,0,,
1932,1752,BASE,LOSS,LOSS,0,,NONE,,,0,NONE,NONE,false,,3,,703365878,false,0,,NOT_ELIGIBLE,,ACCIDENTAL_WIN_PAYLINE_2;ACCIDENTAL_WIN_PAYLINE_3;SUCCESS,0,0,true,0,,
1933,1753,BASE,LOSS,LOSS,0,,NONE,,,0,NONE,NONE,false,,2,,770372631,false,0,,NOT_ELIGIBLE,,ACCIDENTAL_WIN_PAYLINE_2;SUCCESS,0,0,true,0,,
1934,1754,BASE,LOSS,LOSS,0,,NONE,,,0,NONE,NONE,false,,3,,837379384,false,0,,NOT_ELIGIBLE,,ACCIDENTAL_WIN_PAYLINE_4;ACCIDENTAL_WIN_PAYLINE_4;SUCCESS,0,0,true,0,,
1935,1755,BASE,LOSS,LOSS,0,,NONE,,,0,NONE,NONE,false,,1,,904386137,false,0,,NOT_ELIGIBLE,,SUCCESS,0,0,true,0,,
1936,1756,BASE,NEAR_MISS_2,LOSS,0,,NONE,,,0,NEAR_MISS,NEAR_MISS,true,4,9,,190600903,false,0,,NOT_ELIGIBLE,,ACCIDENTAL_WIN_PAYLINE_4;ACCIDENTAL_WIN_PAYLINE_0;ACCIDENTAL_WIN_PAYLINE_4;ACCIDENTAL_WIN_PAYLINE_3;ACCIDENTAL_WIN_PAYLINE_3;ACCIDENTAL_WIN_PAYLINE_2;ACCIDENTAL_WIN_PAYLINE_1;ACCIDENTAL_WIN_PAYLINE_0;SUCCESS,0,0,true,0,,
1937,1757,BASE,LOSS,LOSS,0,,NONE,,,0,NONE,NONE,false,,1,,1038399643,false,0,,NOT_ELIGIBLE,,SUCCESS,0,0,true,0,,
1938,1758,BASE,LOSS,LOSS,0,,NONE,,,0,NONE,NONE,false,,3,,1105406396,false,0,,NOT_ELIGIBLE,,ACCIDENTAL_WIN_PAYLINE_0;ACCIDENTAL_WIN_PAYLINE_4;SUCCESS,0,0,true,0,,
1939,1759,BASE,NEAR_MISS_1,LOSS,0,,NONE,,,0,NEAR_MISS,NEAR_MISS,true,1|0,1,,1706270779,false,0,,NOT_ELIGIBLE,,SUCCESS,0,0,true,0,,
1940,1760,BASE,NEAR_MISS_1,LOSS,0,,NONE,,,0,NEAR_MISS,NEAR_MISS,true,3|2,1,,833934801,false,0,,NOT_ELIGIBLE,,SUCCESS,0,0,true,0,,
1941,1761,BASE,LOSS,LOSS,0,,NONE,,,0,NONE,NONE,false,,1,,1581398828,false,0,,NOT_ELIGIBLE,,SUCCESS,0,0,true,0,,
1942,1762,BASE,LOSS,LOSS,0,,NONE,,,0,NONE,NONE,false,,1,,1514392075,false,0,,NOT_ELIGIBLE,,SUCCESS,0,0,true,0,,
1943,1763,BASE,LOSS,LOSS,0,,NONE,,,0,NONE,NONE,false,,1,,1447385322,false,0,,NOT_ELIGIBLE,,SUCCESS,0,0,true,0,,
1944,1764,BASE,LOSS,LOSS,0,,NONE,,,0,NONE,NONE,false,,1,,1380378569,false,0,,NOT_ELIGIBLE,,SUCCESS,0,0,true,0,,
1945,1765,BASE,LOSS,LOSS,0,,NONE,,,0,NONE,NONE,false,,2,,1313371816,false,0,,NOT_ELIGIBLE,,ACCIDENTAL_WIN_PAYLINE_0;SUCCESS,0,0,true,0,,
1946,1766,BASE,LOSS,LOSS,0,,NONE,,,0,NONE,NONE,false,,3,,1246365063,false,0,,NOT_ELIGIBLE,,ACCIDENTAL_WIN_PAYLINE_4;ACCIDENTAL_WIN_PAYLINE_3;SUCCESS,0,0,true,0,,
1947,1767,BASE,LOSS,LOSS,0,,NONE,,,0,NONE,NONE,false,,1,,1179358310,false,0,,NOT_ELIGIBLE,,SUCCESS,0,0,true,0,,
1948,1768,BASE,NEAR_MISS_2,LOSS,0,,NONE,,,0,NEAR_MISS,NEAR_MISS,true,1|2,2,,1499104870,false,0,,NOT_ELIGIBLE,,ACCIDENTAL_WIN_PAYLINE_1;SUCCESS,0,0,true,0,,
1949,1769,BASE,SMALL_WIN,WIN,2,,GENERATED,LINE,4,3,NONE,NONE,false,,1,,621650841,true,0.08,0.5283236587420106,CHANCE_MISS,,SUCCESS,2,2,true,1,LINE,"[{""eventId"":""LINE_4_L1_3"",""ruleType"":""LINE"",""winAmount"":2,""paidSymbolId"":""L1"",""displaySymbolId"":""L1"",""positions"":[[2,0],[1,1],[0,2]],""matchCount"":3,""paylineIndex"":4,""metadata"":{}}]"
1950,1770,BASE,MEDIUM_WIN,WIN,5,,GENERATED,LINE,4,3,NONE,NONE,false,,2,,1140365219,false,0,,NOT_ELIGIBLE,,ACCIDENTAL_WIN_PAYLINE_3;SUCCESS,5,5,true,1,LINE,"[{""eventId"":""LINE_4_H1_3"",""ruleType"":""LINE"",""winAmount"":5,""paidSymbolId"":""H1"",""displaySymbolId"":""H1"",""positions"":[[2,0],[1,1],[0,2]],""matchCount"":3,""paylineIndex"":4,""metadata"":{}}]"
1951,1771,BASE,MEDIUM_WIN,WIN,5,,GENERATED,LINE,3,3,NONE,NONE,false,,1,,1129049092,false,0,,NOT_ELIGIBLE,,SUCCESS,5,5,true,1,LINE,"[{""eventId"":""LINE_3_H1_3"",""ruleType"":""LINE"",""winAmount"":5,""paidSymbolId"":""H1"",""displaySymbolId"":""H1"",""positions"":[[0,0],[1,1],[2,2]],""matchCount"":3,""paylineIndex"":3,""metadata"":{}}]"
