globalSpinIndex,baseSpinIndex,state,outcomeId,type,winAmount,triggeredFeatureId,patternSource,winConditionType,generatedWinLine,anchorsCount,visualRequestedType,visualAppliedType,visualApplied,visualPaylinesChosen,visualAttemptsUsed,visualGuardFailReason,visualSeed,teaseEligible,teaseChanceUsed,teaseRoll,teaseBlockedBy,visualGuardFailDetail,visualAttemptReasons,expectedWinAmount,evaluatedWinAmount,evaluationMatch,evaluatedEventCount,evaluatedRuleTypes,eventsJson,stateBefore,stateAfter,freeRemainingAfter,scatterCount,scatterGuardApplied,scatterAttemptsUsed,scatterFallbackUsed,anyPosSymbolId,anyPosTargetCount,anyPosActualCount,anyPosGuardApplied,anyPosAttemptsUsed,anyPosFallbackUsed
128,98,BASE,LOSS,LOSS,0,,NONE,,,0,NONE,NONE,false,,2,,929563959,false,0,,NOT_ELIGIBLE,,ACCIDENTAL_WIN_PAYLINE_0;SUCCESS,0,0,true,0,,,BASE,BASE,0,0,false,1,false,,,0,false,1,false
129,99,BASE,LOSS,LOSS,0,,NONE,,,0,NONE,NONE,false,,1,,423745738,false,0,,NOT_ELIGIBLE,,SUCCESS,0,0,true,0,,,BASE,BASE,0,0,false,1,false,,,0,false,1,false
130,100,BASE,SMALL_WIN,WIN,2,,GENERATED,LINE,4,3,NONE,NONE,false,,1,,1571178777,true,0.08,0.38454625848680735,CHANCE_MISS,,SUCCESS,2,2,true,1,LINE,"[{""eventId"":""LINE_4_L1_3"",""ruleType"":""LINE"",""winAmount"":2,""paidSymbolId"":""L1"",""displaySymbolId"":""L1"",""positions"":[[2,0],[1,1],[0,2]],""matchCount"":3,""paylineIndex"":4,""metadata"":{}}]",BASE,BASE,0,0,false,1,false,,,0,false,1,false
131,101,BASE,LOSS,LOSS,0,,NONE,,,0,NONE,NONE,false,,3,,1485097697,false,0,,NOT_ELIGIBLE,,ACCIDENTAL_WIN_PAYLINE_0;ACCIDENTAL_WIN_PAYLINE_0;SUCCESS,0,0,true,0,,,BASE,BASE,0,0,false,1,false,,,0,false,1,false
132,102,BASE,SMALL_WIN,WIN,2,,GENERATED,LINE,4,3,NONE,NONE,false,,2,,1352324059,true,0.08,0.7073969538323581,CHANCE_MISS,,ACCIDENTAL_WIN_PAYLINE_1;SUCCESS,2,2,true,1,LINE,"[{""eventId"":""LINE_4_L1_3"",""ruleType"":""LINE"",""winAmount"":2,""paidSymbolId"":""L1"",""displaySymbolId"":""L1"",""positions"":[[2,0],[1,1],[0,2]],""matchCount"":3,""paylineIndex"":4,""metadata"":{}}]",BASE,BASE,0,0,false,1,false,,,0,false,1,false
133,103,BASE,NEAR_MISS_2,LOSS,0,,NONE,,,0,NEAR_MISS,NEAR_MISS,true,0|1,1,,2110947330,false,0,,NOT_ELIGIBLE,,SUCCESS,0,0,true,0,,,BASE,BASE,0,0,false,1,false,,,0,false,1,false
134,104,BASE,NEAR_MISS_2,LOSS,0,,NONE,,,0,NEAR_MISS,NEAR_MISS,true,1,3,,2043940577,false,0,,NOT_ELIGIBLE,,ACCIDENTAL_WIN_PAYLINE_3;ACCIDENTAL_WIN_PAYLINE_3;SUCCESS,0,0,true,0,,,BASE,BASE,0,0,false,1,false,,,0,false,1,false
135,105,BASE,LOSS,LOSS,0,,NONE,,,0,NONE,NONE,false,,3,,1691598107,false,0,,NOT_ELIGIBLE,,ACCIDENTAL_WIN_PAYLINE_1;ACCIDENTAL_WIN_PAYLINE_0;SUCCESS,0,0,true,0,,,BASE,BASE,0,0,false,1,false,,,0,false,1,false
136,106,BASE,LOSS,LOSS,0,,NONE,,,0,NONE,NONE,false,,1,,338288410,false,0,,NOT_ELIGIBLE,,SUCCESS,0,0,true,0,,,BASE,BASE,0,0,false,1,false,,,0,false,1,false
137,107,BASE,LOSS,LOSS,0,,NONE,,,0,NONE,NONE,false,,2,,1015021287,false,0,,NOT_ELIGIBLE,,ACCIDENTAL_WIN_PAYLINE_2;SUCCESS,0,0,true,0,,,BASE,BASE,0,0,false,1,false,,,0,false,1,false
138,108,BASE,LOSS,LOSS,0,,NONE,,,0,NONE,NONE,false,,1,,1926636312,false,0,,NOT_ELIGIBLE,,SUCCESS,0,0,true,0,,,BASE,BASE,0,0,false,1,false,,,0,false,1,false
139,109,BASE,LOSS,LOSS,0,,NONE,,,0,NONE,NONE,false,,4,,573326615,false,0,,NOT_ELIGIBLE,,ACCIDENTAL_WIN_PAYLINE_1;ACCIDENTAL_WIN_PAYLINE_3;ACCIDENTAL_WIN_PAYLINE_1;SUCCESS,0,0,true,0,,,BASE,BASE,0,0,false,1,false,,,0,false,1,false
140,110,BASE,LOSS,LOSS,0,,NONE,,,0,NONE,NONE,false,,1,,865284353,false,0,,NOT_ELIGIBLE,,SUCCESS,0,0,true,0,,,BASE,BASE,0,0,false,1,false,,,0,false,1,false
141,111,BASE,NEAR_MISS_1,LOSS,0,,NONE,,,0,NEAR_MISS,NEAR_MISS,true,3,1,,38668774,false,0,,NOT_ELIGIBLE,,SUCCESS,0,0,true,0,,,BASE,BASE,0,0,false,1,false,,,0,false,1,false
142,112,BASE,LOSS,LOSS,0,,NONE,,,0,NONE,NONE,false,,1,,1841335041,false,0,,NOT_ELIGIBLE,,SUCCESS,0,0,true,0,,,BASE,BASE,0,0,false,1,false,,,0,false,1,false
143,113,BASE,NEAR_MISS_1,LOSS,0,,NONE,,,0,NEAR_MISS,NEAR_MISS,true,2,2,,95344732,false,0,,NOT_ELIGIBLE,,ACCIDENTAL_WIN_PAYLINE_3;SUCCESS,0,0,true,0,,,BASE,BASE,0,0,false,1,false,,,0,false,1,false
144,114,BASE,LOSS,LOSS,0,,NONE,,,0,NONE,NONE,false,,2,,252987139,false,0,,NOT_ELIGIBLE,,ACCIDENTAL_WIN_PAYLINE_2;SUCCESS,0,0,true,0,,,BASE,BASE,0,0,false,1,false,,,0,false,1,false
145,115,BASE,LOSS,LOSS,0,,NONE,,,0,NONE,NONE,false,,3,,1606296836,false,0,,NOT_ELIGIBLE,,ACCIDENTAL_WIN_PAYLINE_1;ACCIDENTAL_WIN_PAYLINE_3;SUCCESS,0,0,true,0,,,BASE,BASE,0,0,false,1,false,,,0,false,1,false
146,116,BASE,LOSS,LOSS,0,,NONE,,,0,NONE,NONE,false,,1,,1335360763,false,0,,NOT_ELIGIBLE,,SUCCESS,0,0,true,0,,,BASE,BASE,0,0,false,1,false,,,0,false,1,false
147,117,BASE,NEAR_MISS_2,LOSS,0,,NONE,,,0,NEAR_MISS,NEAR_MISS,true,4|1,3,,234289025,false,0,,NOT_ELIGIBLE,,ACCIDENTAL_WIN_PAYLINE_3;ACCIDENTAL_WIN_PAYLINE_0;SUCCESS,0,0,true,0,,,BASE,BASE,0,0,false,1,false,,,0,false,1,false
148,118,BASE,NEAR_MISS_2,LOSS,0,,NONE,,,0,NEAR_MISS,NEAR_MISS,true,3,2,,301295778,false,0,,NOT_ELIGIBLE,,ACCIDENTAL_WIN_PAYLINE_0;SUCCESS,0,0,true,0,,,BASE,BASE,0,0,false,1,false,,,0,false,1,false
149,119,BASE,MEDIUM_WIN,WIN,5,,GENERATED,LINE,1,3,NONE,NONE,false,,1,,1538870745,false,0,,NOT_ELIGIBLE,,SUCCESS,5,5,true,1,LINE,"[{""eventId"":""LINE_1_H1_3"",""ruleType"":""LINE"",""winAmount"":5,""paidSymbolId"":""H1"",""displaySymbolId"":""H1"",""positions"":[[1,0],[1,1],[1,2]],""matchCount"":3,""paylineIndex"":1,""metadata"":{}}]",BASE,BASE,0,0,false,1,false,,,0,false,1,false
150,120,BASE,LOSS,LOSS,0,,NONE,,,0,NONE,NONE,false,,1,,1862356706,false,0,,NOT_ELIGIBLE,,SUCCESS,0,0,true,0,,,BASE,BASE,0,0,false,1,false,,,0,false,1,false
151,121,BASE,SMALL_WIN,WIN,2,,GENERATED,LINE,4,3,TEASE,TEASE,true,3|1,4,,1119706104,true,0.08,0.054343161871656775,NONE,,ACCIDENTAL_WIN_PAYLINE_3;ACCIDENTAL_WIN_PAYLINE_2;ACCIDENTAL_WIN_PAYLINE_1;SUCCESS,2,2,true,1,LINE,"[{""eventId"":""LINE_4_L1_3"",""ruleType"":""LINE"",""winAmount"":2,""paidSymbolId"":""L1"",""displaySymbolId"":""L1"",""positions"":[[2,0],[1,1],[0,2]],""matchCount"":3,""paylineIndex"":4,""metadata"":{}}]",BASE,BASE,0,0,false,1,false,,,0,false,1,false
152,122,BASE,LOSS,LOSS,0,,NONE,,,0,NONE,NONE,false,,2,,844262688,false,0,,NOT_ELIGIBLE,,ACCIDENTAL_WIN_PAYLINE_3;SUCCESS,0,0,true,0,,,BASE,BASE,0,0,false,1,false,,,0,false,1,false
153,123,BASE,SMALL_WIN,WIN,2,,GENERATED,LINE,3,3,NONE,NONE,false,,1,,900851386,true,0.08,0.37719385721720755,CHANCE_MISS,,SUCCESS,2,2,true,1,LINE,"[{""eventId"":""LINE_3_L1_3"",""ruleType"":""LINE"",""winAmount"":2,""paidSymbolId"":""L1"",""displaySymbolId"":""L1"",""positions"":[[0,0],[1,1],[2,2]],""matchCount"":3,""paylineIndex"":3,""metadata"":{}}]",BASE,BASE,0,0,false,1,false,,,0,false,1,false
154,124,BASE,LOSS,LOSS,0,,NONE,,,0,NONE,NONE,false,,6,,744085214,false,0,,NOT_ELIGIBLE,,ACCIDENTAL_WIN_PAYLINE_0;ACCIDENTAL_WIN_PAYLINE_0;ACCIDENTAL_WIN_PAYLINE_2;ACCIDENTAL_WIN_PAYLINE_0;ACCIDENTAL_WIN_PAYLINE_3;SUCCESS,0,0,true,0,,,BASE,BASE,0,0,false,1,false,,,0,false,1,false
155,125,BASE,LOSS,LOSS,0,,NONE,,,0,NONE,NONE,false,,1,,609224483,false,0,,NOT_ELIGIBLE,,SUCCESS,0,0,true,0,,,BASE,BASE,0,0,false,1,false,,,0,false,1,false
156,126,BASE,LOSS,LOSS,0,,NONE,,,0,NONE,NONE,false,,2,,1962534180,false,0,,NOT_ELIGIBLE,,ACCIDENTAL_WIN_PAYLINE_1;SUCCESS,0,0,true,0,,,BASE,BASE,0,0,false,1,false,,,0,false,1,false
157,127,BASE,NEAR_MISS_2,LOSS,0,,NONE,,,0,NEAR_MISS,NEAR_MISS,true,0,2,,1983468928,false,0,,NOT_ELIGIBLE,,ACCIDENTAL_WIN_PAYLINE_0;SUCCESS,0,0,true,0,,,BASE,BASE,0,0,false,1,false,,,0,false,1,false
158,128,BASE,LOSS,LOSS,0,,NONE,,,0,NONE,NONE,false,,2,,374186278,false,0,,NOT_ELIGIBLE,,ACCIDENTAL_WIN_PAYLINE_3;SUCCESS,0,0,true,0,,,BASE,BASE,0,0,false,1,false,,,0,false,1,false
159,129,BASE,LOSS,LOSS,0,,NONE,,,0,NONE,NONE,false,,1,,1727495975,false,0,,NOT_ELIGIBLE,,SUCCESS,0,0,true,0,,,BASE,BASE,0,0,false,1,false,,,0,false,1,false
160,130,BASE,LOSS,LOSS,0,,NONE,,,0,NONE,NONE,false,,2,,1435538237,false,0,,NOT_ELIGIBLE,,ACCIDENTAL_WIN_PAYLINE_3;SUCCESS,0,0,true,0,,,BASE,BASE,0,0,false,1,false,,,0,false,1,false
161,131,BASE,LOSS,LOSS,0,,NONE,,,0,NONE,NONE,false,,3,,1506119362,false,0,,NOT_ELIGIBLE,,ACCIDENTAL_WIN_PAYLINE_2;ACCIDENTAL_WIN_PAYLINE_3;SUCCESS,0,0,true,0,,,BASE,BASE,0,0,false,1,false,,,0,false,1,false
162,132,BASE,LOSS,LOSS,0,,NONE,,,0,NONE,NONE,false,,5,,152809665,false,0,,NOT_ELIGIBLE,,ACCIDENTAL_WIN_PAYLINE_4;ACCIDENTAL_WIN_PAYLINE_0;ACCIDENTAL_WIN_PAYLINE_4;ACCIDENTAL_WIN_PAYLINE_0;SUCCESS,0,0,true,0,,,BASE,BASE,0,0,false,1,false,,,0,false,1,false
163,133,BASE,LOSS,LOSS,0,,NONE,,,0,NONE,NONE,false,,1,,1200500032,false,0,,NOT_ELIGIBLE,,SUCCESS,0,0,true,0,,,BASE,BASE,0,0,false,1,false,,,0,false,1,false
164,134,BASE,SMALL_WIN,WIN,2,,GENERATED,LINE,4,3,NONE,NONE,false,,10,,1694143194,true,0.08,0.54280498274602,CHANCE_MISS,,ANTI_EXTEND_VIOLATION;ANTI_EXTEND_VIOLATION;ANTI_EXTEND_VIOLATION;ANTI_EXTEND_VIOLATION;ANTI_EXTEND_VIOLATION;ANTI_EXTEND_VIOLATION;ANTI_EXTEND_VIOLATION;ANTI_EXTEND_VIOLATION;ANTI_EXTEND_VIOLATION;ANTI_EXTEND_VIOLATION;MAX_RETRIES,2,2,true,1,LINE,"[{""eventId"":""LINE_4_L1_4"",""ruleType"":""LINE"",""winAmount"":2,""paidSymbolId"":""L1"",""displaySymbolId"":""L1"",""positions"":[[2,0],[1,1],[0,2],[1,3]],""matchCount"":4,""paylineIndex"":4,""metadata"":{}}]",BASE,BASE,0,0,false,1,false,,,0,false,1,false
165,135,BASE,LOSS,LOSS,0,,NONE,,,0,NONE,NONE,false,,1,,387847870,false,0,,NOT_ELIGIBLE,,SUCCESS,0,0,true,0,,,BASE,BASE,0,0,false,1,false,,,0,false,1,false
166,136,BASE,LOSS,LOSS,0,,NONE,,,0,NONE,NONE,false,,1,,965461827,false,0,,NOT_ELIGIBLE,,SUCCESS,0,0,true,0,,,BASE,BASE,0,0,false,1,false,,,0,false,1,false
167,137,BASE,LOSS,LOSS,0,,NONE,,,0,NONE,NONE,false,,5,,1976195772,false,0,,NOT_ELIGIBLE,,ACCIDENTAL_WIN_PAYLINE_2;ACCIDENTAL_WIN_PAYLINE_3;ACCIDENTAL_WIN_PAYLINE_3;ACCIDENTAL_WIN_PAYLINE_2;SUCCESS,0,0,true,0,,,BASE,BASE,0,0,false,1,false,,,0,false,1,false
168,138,BASE,LOSS,LOSS,0,,NONE,,,0,NONE,NONE,false,,2,,622886075,false,0,,NOT_ELIGIBLE,,ACCIDENTAL_WIN_PAYLINE_4;SUCCESS,0,0,true,0,,,BASE,BASE,0,0,false,1,false,,,0,false,1,false
169,139,BASE,LOSS,LOSS,0,,NONE,,,0,NONE,NONE,false,,5,,730423622,false,0,,NOT_ELIGIBLE,,ACCIDENTAL_WIN_PAYLINE_0;ACCIDENTAL_WIN_PAYLINE_1;ACCIDENTAL_WIN_PAYLINE_1;ACCIDENTAL_WIN_PAYLINE_4;SUCCESS,0,0,true,0,,,BASE,BASE,0,0,false,1,false,,,0,false,1,false
170,140,BASE,MEDIUM_WIN,WIN,5,,GENERATED,LINE,4,3,NONE,NONE,false,,2,,1275095251,false,0,,NOT_ELIGIBLE,,ACCIDENTAL_WIN_PAYLINE_3;SUCCESS,5,5,true,1,LINE,"[{""eventId"":""LINE_4_H1_3"",""ruleType"":""LINE"",""winAmount"":5,""paidSymbolId"":""H1"",""displaySymbolId"":""H1"",""positions"":[[2,0],[1,1],[0,2]],""matchCount"":3,""paylineIndex"":4,""metadata"":{}}]",BASE,BASE,0,0,false,1,false,,,0,false,1,false
171,141,BASE,SMALL_WIN,WIN,2,,GENERATED,LINE,1,3,NONE,NONE,false,,1,,1369822858,true,0.08,0.4094212281052023,CHANCE_MISS,,SUCCESS,2,2,true,1,LINE,"[{""eventId"":""LINE_1_L1_3"",""ruleType"":""LINE"",""winAmount"":2,""paidSymbolId"":""L1"",""displaySymbolId"":""L1"",""positions"":[[1,0],[1,1],[1,2]],""matchCount"":3,""paylineIndex"":1,""metadata"":{}}]",BASE,BASE,0,0,false,1,false,,,0,false,1,false
172,142,BASE,LOSS,LOSS,0,,NONE,,,0,NONE,NONE,false,,1,,1149882018,false,0,,NOT_ELIGIBLE,,SUCCESS,0,0,true,0,,,BASE,BASE,0,0,false,1,false,,,0,false,1,false
173,143,BASE,NEAR_MISS_1,LOSS,0,,NONE,,,0,NEAR_MISS,NEAR_MISS,true,3|0,1,,2032005465,false,0,,NOT_ELIGIBLE,,SUCCESS,0,0,true,0,,,BASE,BASE,0,0,false,1,false,,,0,false,1,false
174,144,BASE,LOSS,LOSS,0,,NONE,,,0,NONE,NONE,false,,1,,1556737376,false,0,,NOT_ELIGIBLE,,SUCCESS,0,0,true,0,,,BASE,BASE,0,0,false,1,false,,,0,false,1,false
175,145,BASE,LOSS,LOSS,0,,NONE,,,0,NONE,NONE,false,,2,,1384920223,false,0,,NOT_ELIGIBLE,,ACCIDENTAL_WIN_PAYLINE_3;SUCCESS,0,0,true,0,,,BASE,BASE,0,0,false,1,false,,,0,false,1,false
176,146,BASE,SMALL_WIN,WIN,2,,GENERATED,LINE,0,3,NONE,NONE,false,,1,,230523995,true,0.08,0.36984145594760776,CHANCE_MISS,,SUCCESS,2,2,true,1,LINE,"[{""eventId"":""LINE_0_L1_3"",""ruleType"":""LINE"",""winAmount"":2,""paidSymbolId"":""L1"",""displaySymbolId"":""L1"",""positions"":[[0,0],[0,1],[0,2]],""matchCount"":3,""paylineIndex"":0,""metadata"":{}}]",BASE,BASE,0,0,false,1,false,,,0,false,1,false
